!Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2017,1,7433.213388,7432.821331,7434.090108,7438.75094,7436.269839,7436.111896,7437.023306,7437.023306,7435.979449,7435.35964,7435.172506,7434.536275,7436.111896,7436.111896,7435.172506,7437.023306,7439.094388,7435.35964,7438.796492,7433.873589,7437.023306,7440.873665,7435.979449,7435.751546,7435.172506,7438.796492,7433.581022,7433.873589,7433.469386,7435.979449,7432.821331,7434.961131,7433.213388,7432.821331,7434.090108,7438.75094,7436.269839,7436.111896,7437.023306,7437.023306,7435.979449,7435.35964,7435.172506,7434.536275,7436.111896,7436.111896,7435.172506,7437.023306,7439.094388,7435.35964
2017,2,7843.68871,7846.927267,7845.277132,7845.776094,7846.337571,7846.474393,7847.849565,7847.849565,7844.442639,7840.449901,7847.400502,7846.366889,7845.776094,7846.474393,7847.400502,7847.283764,7843.467951,7840.449901,7843.915154,7845.813115,7847.849565,7847.348611,7844.442639,7842.689949,7847.400502,7847.348611,7846.001004,7845.813115,7846.768383,7845.813115,7846.927267,7846.927267,7843.68871,7846.927267,7845.277132,7845.776094,7846.337571,7846.474393,7847.849565,7847.849565,7844.442639,7840.449901,7847.400502,7846.366889,7845.776094,7846.474393,7847.400502,7847.283764,7843.467951,7840.449901
2017,3,7603.728644,7601.427231,7603.728644,7601.61605,7602.582559,7602.68027,7599.776211,7599.776211,7599.05644,7602.68027,7603.773336,7604.717983,7599.147757,7603.094563,7600.619558,7603.894128,7603.894128,7602.68027,7602.508925,7601.427231,7599.776211,7600.581655,7599.05644,7603.773336,7600.619558,7601.427231,7602.370687,7603.486749,7599.147757,7597.637784,7600.958375,7599.05644,7603.728644,7601.427231,7603.728644,7601.61605,7602.582559,7602.68027,7599.776211,7599.776211,7599.05644,7602.68027,7603.773336,7604.717983,7599.147757,7603.094563,7600.619558,7603.894128,7603.894128,7602.68027
2017,4,7535.146149,7532.622176,7532.248482,7535.095843,7533.242232,7534.514079,7530.29526,7530.29526,7530.891829,7532.12376,7531.937426,7532.033565,7535.095843,7534.514079,7533.834746,7531.014607,7532.622176,7532.12376,7533.628468,7531.014607,7530.891829,7532.859288,7530.891829,7532.440204,7533.834746,7532.859288,7533.170218,7531.014607,7532.161565,7532.848065,7533.64694,7533.64694,7535.146149,7532.622176,7532.248482,7535.095843,7533.242232,7534.514079,7530.29526,7530.29526,7530.891829,7532.12376,7531.937426,7532.033565,7535.095843,7534.514079,7533.834746,7531.014607,7532.622176,7532.12376
2017,5,7629.50244,7627.032104,7633.062212,7629.50244,7633.129849,7633.579135,7631.117669,7631.117669,7629.50244,7630.619456,7633.661556,7630.930612,7629.125881,7630.946294,7631.334093,7630.708045,7631.008394,7630.619456,7630.800787,7635.555267,7634.288556,7631.855169,7631.334093,7633.579135,7631.334093,7631.837483,7630.946294,7635.555267,7632.905343,7632.247239,7629.312763,7633.062212,7629.50244,7627.032104,7633.062212,7629.50244,7633.129849,7633.579135,7631.117669,7631.117669,7629.50244,7630.619456,7633.661556,7630.930612,7629.125881,7630.946294,7631.334093,7630.708045,7631.008394,7630.619456
2017,6,7637.068725,7640.876587,7643.262795,7639.903864,7640.726156,7644.637739,7640.932517,7640.932517,7640.414281,7644.637739,7636.699823,7644.955384,7639.903864,7640.726156,7640.0351,7643.730219,7638.190337,7644.637739,7638.650087,7642.888378,7636.699823,7640.876587,7640.751545,7640.932517,7640.0351,7640.876587,7638.549406,7637.423795,7639.903864,7638.191239,7640.751545,7640.751545,7637.068725,7640.876587,7643.262795,7639.903864,7640.726156,7644.637739,7640.932517,7640.932517,7640.414281,7644.637739,7636.699823,7644.955384,7639.903864,7640.726156,7640.0351,7643.730219,7638.190337,7644.637739
2017,7,7594.102292,7594.596149,7592.371633,7591.754644,7598.335087,7594.524792,7593.141862,7593.141862,7598.335087,7594.519227,7592.276902,7596.318743,7592.916996,7593.491203,7595.067897,7595.067897,7591.447816,7594.519227,7590.382574,7594.102292,7596.281351,7591.809993,7594.435652,7594.102292,7595.067897,7592.276902,7594.91127,7594.102292,7594.102292,7593.491203,7594.524792,7596.318743,7594.102292,7594.596149,7592.371633,7591.754644,7598.335087,7594.524792,7593.141862,7593.141862,7598.335087,7594.519227,7592.276902,7596.318743,7592.916996,7593.491203,7595.067897,7595.067897,7591.447816,7594.519227
2017,8,7746.479046,7746.479046,7747.091573,7746.419032,7747.077675,7744.023602,7743.957487,7743.957487,7745.873992,7747.617675,7745.189126,7750.780981,7746.419032,7743.957487,7744.609449,7745.914059,7746.479046,7747.617675,7749.44707,7748.455726,7745.873992,7743.676909,7745.172903,7747.077675,7745.691452,7745.57414,7744.609449,7748.455726,7746.649691,7751.859265,7743.228293,7743.228293,7746.479046,7746.479046,7747.091573,7746.419032,7747.077675,7744.023602,7743.957487,7743.957487,7745.873992,7747.617675,7745.189126,7750.780981,7746.419032,7743.957487,7744.609449,7745.914059,7746.479046,7747.617675
2017,9,7894.466292,7898.503104,7887.968032,7898.503104,7897.522065,7892.07356,7892.948518,7892.948518,7892.07356,7893.504143,7896.033183,7895.606963,7893.40939,7895.606963,7895.235183,7890.59274,7889.556768,7893.504143,7893.0352,7895.235183,7894.466292,7893.40939,7892.734995,7893.0352,7895.453532,7891.730263,7891.583171,7895.453532,7893.40939,7893.055715,7893.635338,7892.734995,7894.466292,7898.503104,7887.968032,7898.503104,7897.522065,7892.07356,7892.948518,7892.948518,7892.07356,7893.504143,7896.033183,7895.606963,7893.40939,7895.606963,7895.235183,7890.59274,7889.556768,7893.504143
2017,10,7701.796917,7703.540094,7697.496852,7701.796917,7700.167733,7702.3133,7701.503639,7701.503639,7703.317833,7702.562011,7700.167733,7703.280328,7703.317833,7703.540094,7703.280328,7700.975774,7696.933538,7702.562011,7700.42628,7701.218659,7700.672169,7703.397454,7703.280328,7698.379954,7703.928653,7699.703637,7703.540094,7701.218659,7701.780729,7698.906097,7700.752883,7700.752883,7701.796917,7703.540094,7697.496852,7701.796917,7700.167733,7702.3133,7701.503639,7701.503639,7703.317833,7702.562011,7700.167733,7703.280328,7703.317833,7703.540094,7703.280328,7700.975774,7696.933538,7702.562011
